"ident","credit.card.owner","profession","sex","nationality","age","av.num.atm.withdr","av.num.cheque.cash.withdr","av.num.cheque.cash.deposits","av.num.reg.pmnt.init.by.cust","av.num.salary.deposits","av.num.transfers","av.amnt.pmnts.init.by.cust","av.num.security.pur.ord","av.num.security.sales.ord","av.amnt.atm.withdr","av.cheque.cash.withdr","av.cash.deposits","av.amnt.reg.pmnt.init.by.cust","av.cheque.credits","av.salary.deposits","av.cheque.debits","av.amnt.transfers","av.num.pmnts.init.by.cust","av.amnt.security.pur.ord","av.amnt.security.sales.ord","av.num.saving.cash.withdr","av.num.saving.cash.deposits","av.amnt.saving.cash.withdr","av.amnt.saving.cash.deposits","av.saving.balance","sd.num.atm.withdr","sd.num.cheque.cash.withdr","sd.num.cheque.cash.deposits","sd.num.reg.pmnt.init.by.cust","sd.num.salary.deposits","sd.num.transfers","sd.amnt.pmnts.init.by.cust","sd.num.security.pur.ord","sd.num.security.sales.ord","sd.amnt.atm.withdr","sd.cheque.cash.withdr","sd.cash.deposits","sd.amnt.reg.pmnt.init.by.cust","sd.cheque.credits","sd.salary.deposits","sd.cheque.debits","sd.amnt.transfers","sd.num.pmnts.init.by.cust","sd.amnt.security.pur.ord","sd.amnt.security.sales.ord","sd.num.saving.cash.withdr","sd.num.saving.cash.deposits","sd.amnt.saving.cash.withdr","sd.amnt.saving.cash.deposits","sd.saving.balance"
5836,,"none","M","CH",19,1.5833333333333333,.8333333333333334,0,0,0,.8333333333333334,0,0,0,266.6666666666667,333.7167851075,0,0,756.9518229166666,0,600.3834517741667,756.9518229166666,0,0,0,0,0,0,0,12571.889387999998,1.0836246694508316,.3892494720807614,0,0,0,.3892494720807614,0,0,0,126.73044646258478,162.68793412836484,0,0,353.57255964016963,0,288.21710794408466,353.57255964016963,0,0,0,0,0,0,0,0
5837,,,,,52.916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5838,"no","none","F","FR",20.583333333,1.9166666666666667,1,0,0,0,1,.25,0,0,254.16666666666666,357.57090049083337,0,0,739.866909375,0,640.1637243366666,739.866909375,28.426157178916668,0,0,0,0,0,0,0,.90033663737852,0,0,0,0,0,.45226701686664544,0,0,14.433756729740642,20.116828382629233,0,0,.8232149602748448,0,61.741037252361544,.8232149602748448,56.50679840044698,0,0,0,0,0,0,0
5839,"yes","business","F","YU",24.416666667,1.7142857142857142,1,0,.42857142857142855,.42857142857142855,.5714285714285714,0,0,0,678.5714285714286,711.1247962757143,0,257.14285714285717,2102.017251514286,1772.5365890142857,1646.8390819828571,329.4806625,0,0,0,0,0,0,0,13761.650045,.48795003647426666,0,0,.5345224838248487,.5345224838248487,.5345224838248488,0,0,0,412.16617083520134,431.5397566510214,0,320.71349029490926,1922.0006050290012,2210.8650592710096,993.5654594648776,410.9346070673306,0,0,0,0,0,0,0,0
5840,"no","business","F","CH",73.583333333,2.1666666666666665,1.1666666666666667,0,0,0,1,0,.08333333333333333,0,600,5192.703771825,0,0,5716.425000000002,0,7041.037105158334,5716.425000000002,0,48.333333333333336,0,0,.16666666666666666,0,600,102321.75150666667,1.1934162828797101,.38924947208076155,0,0,0,0,0,.28867513459481287,0,0,5317.72010727529,0,0,0,0,5482.2382893077265,0,0,167.43157806499144,0,0,.38924947208076144,0,1401.946698506953,1905.2360070144177
5842,,,,,51.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86177.930268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,,"engineer","F","IT",45.666666667,4,1,0,0,1,0,0,0,0,1508.3333333333333,4288.935621566668,0,0,7098.7978600000015,7098.7978600000015,7205.602288233332,0,0,0,0,0,0,0,0,341225.59902,1.5954480704349312,0,0,0,0,0,0,0,0,862.5631290028294,115.43407667614508,0,0,2097.9808536703426,2097.9808536703426,653.8078342253464,0,0,0,0,0,0,0,0,0
5846,,,,,55.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376815.0663799999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5848,,"none","M","CH",21.583333333,2.0833333333333335,1,0,0,0,1,0,0,0,150,213.17001264916667,0,0,918.665,0,663.1700126491667,918.665,0,0,0,0,0,0,0,26409.598493999994,.9962049198956219,0,0,0,0,0,0,0,0,0,13.142083935787321,0,0,7.011077674384289,0,13.1420839357873,7.011077674384289,0,0,0,0,0,0,0,0
5849,,,,,35.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43183.428206000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5854,,"teacher","F","IT",27.583333333,4.666666666666667,1,0,1,1,0,0,0,0,2262.5,3543.67718866,0,585,6098.624245308332,6098.624245308332,6391.177188658333,0,0,0,0,0,0,0,0,10129.241064,1.497472618255253,0,0,0,0,0,0,0,0,610.1881230035091,5984.266924138028,0,0,1802.5366244716856,1802.5366244716856,5939.919022324177,0,0,0,0,0,0,0,0,0
5855,,"chemist","F","CH",46.5,2.1666666666666665,1,0,0,1,0,.5833333333333334,0,0,958.3333333333334,1779.8624024083335,0,0,2739.8170800000007,2739.8170800000007,2948.0125920000005,0,209.81685624741667,0,0,0,0,0,0,430324.46411999996,.9374368665610922,0,0,0,0,0,.5149286505444373,0,0,350.8647326336186,118.4224680962733,0,0,809.723508048503,809.723508048503,434.14969051252893,0,371.00241784124927,0,0,0,0,0,0,0
5856,,,,,53.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97122.23786800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858,"no","engineer","F","CH",47.083333333,4.5,1,0,0,1,0,.16666666666666666,0,0,1504.1666666666667,3582.5862618916667,0,0,6757.456859999999,6757.456859999999,6621.329502625001,0,22.07657407025,0,0,0,0,0,0,15255.704407999998,1.243163121016122,0,0,0,0,0,.3892494720807615,0,0,734.060417792498,66.98246254953028,0,0,1997.0888830375504,1997.0888830375504,361.8834141845304,0,60.15449543520837,0,0,0,0,0,0,0
5859,,"teacher","F","YU",75.916666667,1.6666666666666667,1.0833333333333333,0,0,0,1,.08333333333333333,0,0,1050,2647.7102405250002,0,0,3476.7351815749994,0,3708.5603778666664,3476.7351815749994,10.850137341666667,0,0,0,.08333333333333333,0,558.3333333333334,577617.5325966667,.6513389472789296,.28867513459481287,0,0,0,0,.28867513459481287,0,0,0,1935.1347894029382,0,0,3.2105383469629265,0,1972.718397764346,3.2105383469629265,37.58597828973396,0,0,0,.28867513459481287,0,1934.1234017852464,3450.021958647729
5860,,"police","F","CH",45.166666667,2.0833333333333335,1,0,0,1,0,0,0,0,1758.3333333333333,2759.9930347250006,0,0,5898.538799999999,5898.538799999999,4518.326368058334,0,0,0,0,0,0,0,0,403600.70804,.6685579234215215,0,0,0,0,0,0,0,0,698.6458763966624,230.1793383346321,0,0,1743.2596354903317,1743.2596354903317,681.2369693565805,0,0,0,0,0,0,0,0,0
5864,"yes","teacher","F","CH",39.916666667,4.285714285714286,1,0,0,1,0,0,0,0,1957.142857142857,4045.0571597428566,0,0,6717.403392857143,6717.403392857143,6002.200016885715,0,0,0,0,0,0,0,0,26803.424123,1.3801311186847083,0,0,0,0,0,0,0,0,660.4471789556499,240.7026557063017,0,0,2225.4895270762095,2225.4895270762095,616.329956455005,0,0,0,0,0,0,0,0,0
5865,,"chemist","F","CH",47.5,3.9166666666666665,1,.16666666666666666,0,1,0,0,0,0,1058.3333333333333,3803.3266118916667,949.3730857500001,0,4614.80485575,3665.4317700000006,4861.659945225,0,0,0,0,.16666666666666666,0,949.3730857500001,0,381397.2586308332,1.3113721705515062,0,.38924947208076144,0,0,0,0,0,0,301.3856886670854,131.45269700154034,2229.97185180434,0,2281.047591124559,1083.2744313705916,297.02324306465556,0,0,0,0,.38924947208076144,0,2229.97185180434,0,4499.352581750907
5866,,"police","F","CH",86.166666667,2,1,.16666666666666666,0,0,1,0,0,0,450,3555.936317733333,882.6013726583333,0,5132.983222658332,0,4905.936317733333,4250.381849999999,0,0,0,.16666666666666666,0,882.6013726583333,0,10353.812299333336,1.1281521496355325,0,.38924947208076144,0,0,0,0,0,0,0,24.05434101138134,2061.736090535967,0,2060.963709559733,0,24.05434101138147,3.8050824830481274,0,0,0,.38924947208076144,0,2061.736090535967,0,2559.133182351275
5867,,,,,73.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,,,,,57.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5870,,"police","F","CH",71.25,1.8333333333333333,1,.3333333333333333,0,0,1,.25,0,0,683.3333333333334,3695.041964241667,2223.838554125,0,5879.1669451416665,0,5854.289025633333,3655.3283910000005,88.41372805875001,0,0,.3333333333333333,0,2223.838554125,0,251782.58560249998,.834847109936722,0,.492365963917331,0,0,0,.45226701686664544,0,0,24.618298195866544,27.548457383021724,3291.243411206889,0,3290.491555090162,0,232.17418129136564,3.424574234743434,197.15507891784193,0,0,.492365963917331,0,3291.243411206889,0,7846.168651485361
5871,,,,,55.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121813.94036999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,,"business","F","CH",34.416666667,1.5833333333333333,1.1666666666666667,0,1,1,0,0,0,0,925,2146.5667007666666,0,337.5,3621.8675752333334,3621.8675752333334,3409.066700766667,0,0,0,0,0,.16666666666666666,0,691.6666666666666,49198.57342666666,.6685579234215215,.3892494720807615,0,0,0,0,0,0,0,350,1966.1498090176083,0,117.50241777009605,1216.1505345287203,1216.1505345287203,2144.1067558123073,0,0,0,0,0,.38924947208076144,0,1836.7255118989895,4001.467533823363
5873,"yes","chemist","M","YU",46.916666667,2,1,0,0,1,0,0,0,0,3350,1332.216073,0,0,5776.21044,5776.21044,4682.216073,0,0,0,0,0,0,0,0,730745.43009,,,,,,,,,,,,,,,,,,,,,,,,,
5874,"no",,,,75.916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675787.9435900002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,,"police","M","CH",52.416666667,2.25,1.0833333333333333,0,0,1,0,.5833333333333334,0,0,1083.3333333333333,3203.616912991667,0,0,5595.996725,5595.996725,5799.133189016667,0,128.84960936916667,0,0,0,.08333333333333333,0,1791.6666666666667,443064.2448433333,1.4847711791873706,.28867513459481287,0,0,0,0,.5149286505444373,0,0,863.7479991644589,6191.873482416223,0,0,1653.7962431725098,1653.7962431725098,6084.313293749207,0,150.00759497354096,0,0,0,.28867513459481287,0,6206.515393788476,11070.9659867054
5876,,"chemist","F","CH",70.083333333,2.0833333333333335,1,0,0,0,1,0,0,0,562.5,3297.1711870249997,0,0,4234.2312870000005,0,4980.504520358333,4234.2312870000005,0,0,0,0,0,0,0,284453.0411900001,.7929614610987591,0,0,0,0,0,0,0,0,48.26536495817114,89.54009703660188,0,0,3.9814155737260983,0,207.579344091325,3.9814155737260983,0,0,0,0,0,0,0,0
5877,,,,,62.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,,"none","M","CH",15.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006.309802000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,,"chemist","F","CH",57.666666667,2.1666666666666665,1,0,0,1,0,0,0,0,1212.5,3937.123662475,0,0,6934.16724,6934.16724,6741.290329141667,0,0,0,0,0,0,0,0,25534.251915,.9374368665610922,0,0,0,0,0,0,0,0,877.2697833205432,146.808317012936,0,0,1981.6435565223403,1981.6435565223403,737.7599412894194,0,0,0,0,0,0,0,0,0
5881,,"business","M","CH",46.166666667,2.4166666666666665,1,0,0,1,0,.25,0,0,495.8333333333333,630.2810692116667,0,0,2132.534165416667,2132.534165416667,1800.7426987000001,0,49.628296145,0,0,0,0,0,0,79278.74176899999,1.2401124093721456,0,0,0,0,0,.45226701686664544,0,0,407.57505350846014,44.99016402324593,0,0,77.10313153721705,77.10313153721705,264.9290636821077,0,119.62758573777404,0,0,0,0,0,0,0
5882,"yes","lawyer","M","CH",72,3,1,1,0,0,1,0,0,0,1100,4549.6506334,5854.2389888,0,12137.891364,0,7849.6506334,6283.652375,0,0,0,1,0,5854.2389888,0,1269873.9471,,,,,,,,,,,,,,,,,,,,,,,,,
5883,,,,,58.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14579.450358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,,,,,84.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533124.40305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,,"business","F","GB",25.166666667,2.25,1,0,1,1,0,.3333333333333333,0,0,875,727.8915824249999,0,1027.8125,3221.3030122416662,3221.3030122416662,2702.6844435750004,0,71.98036115233333,0,0,0,0,0,0,1925.8887271999995,1.5447859516333116,0,0,0,0,0,.492365963917331,0,0,101.12997936948632,168.96890987013435,0,154.8020409264684,477.22023283151333,477.22023283151333,253.917600324654,0,128.18010041233623,0,0,0,0,0,0,0
5888,,,,,58.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33566.55366500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,,"teacher","F","YU",80.916666667,1.6666666666666667,1,.25,0,0,1,0,0,0,450,3593.925698241667,1292.0193959,0,5214.421361516666,0,4956.425698241666,3922.4019656,0,0,0,.25,0,1292.0193959,0,236365.56602083333,.9847319278346618,0,.45226701686664544,0,0,0,0,0,0,0,16.838282522148663,2337.3608842669923,0,2337.0596332278474,0,26.044274626022744,3.567264831639687,0,0,0,.45226701686664544,0,2337.3608842669923,0,3889.013065947146
5891,,"none","M","CH",9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17186.962833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892,,"none","F","CH",20.25,2.25,1,0,0,0,1,0,0,0,279.1666666666667,418.00371810666667,0,0,821.0595937499999,0,697.170384775,821.0595937499999,0,0,0,0,0,0,0,0,.8660254037844386,0,0,0,0,0,0,0,0,25.746432527221867,130.96533888757006,0,0,.9146832891942606,0,140.94408048764362,.9146832891942606,0,0,0,0,0,0,0,0
5893,"no","teacher","F","YU",47.916666667,1.8333333333333333,1.25,0,0,1,0,0,0,0,495.8333333333333,2182.380256108333,0,0,3100.8286546916665,3100.8286546916665,3332.3802561083335,0,0,0,0,0,.25,0,950,411716.5689866666,1.1934162828797104,.45226701686664544,0,0,0,0,0,0,0,347.3656269521766,2130.4329026592336,0,0,916.4111489588951,916.4111489588951,2120.1014822040843,0,0,0,0,0,.45226701686664544,0,2145.3967634745964,3788.8492696171998
5895,,"none","M","YU",15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896,,"teacher","F","CH",99.5,2,1,.3333333333333333,0,0,1,.3333333333333333,0,0,558.3333333333334,3864.3706625166665,2182.2947230333334,0,5634.8230433416675,0,5644.995251033332,3452.5283203,101.45792185916666,0,0,.3333333333333333,0,2182.2947230333334,0,435547.70803583326,1.044465935734187,0,.492365963917331,0,0,0,.492365963917331,0,0,19.462473604038074,16.767869093032473,3223.5967537135934,0,3223.6025367844536,0,154.34541684102936,2.9727206993365165,155.04823953460587,0,0,.492365963917331,0,3223.5967537135934,0,8290.223024715016
5897,,"none","F","CH",10.916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5898,,"engineer","F","CH",47.666666667,3.8333333333333335,1,0,0,1,0,0,0,0,2341.6666666666665,4568.631288016666,0,0,7523.054,7523.054,6910.297954683334,0,0,0,0,0,0,0,0,1972.4283906999992,1.6422453217986943,0,0,0,0,0,0,0,0,569.2232879241253,243.69138781275134,0,0,2223.346897640582,2223.346897640582,577.5922020198202,0,0,0,0,0,0,0,0,0
5899,,,,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22684.863721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,,"police","F","CH",86.083333333,1.6666666666666667,1,0,0,0,1,.4166666666666667,0,0,1554.1666666666667,2306.355855433333,0,0,3186.9948824999997,0,4011.966063,3186.9948824999997,151.4435409055,0,0,0,0,0,0,294450.31239000004,.778498944161523,0,0,0,0,0,.5149286505444371,0,0,45.016831868926005,42.14519033122163,0,0,2.85381186228617,0,276.63017325476574,2.85381186228617,281.9170755973477,0,0,0,0,0,0,0
5901,,"business","F","CH",44.416666667,3.25,1,0,0,1,0,.08333333333333333,0,0,1208.3333333333333,2039.3518513916663,0,0,3834.0327499833334,3834.0327499833334,4500.079629158333,0,31.561111100833333,0,0,0,0,0,0,13407.479332999997,1.0552897060221726,0,0,0,0,0,.28867513459481287,0,0,362.3366925773302,261.4211219566675,0,0,793.0770282819034,793.0770282819034,611.1185494259977,0,109.33089593993887,0,0,0,0,0,0,0
5902,,"lawyer","F","CH",48.083333333,4,1.6666666666666667,0,0,1,0,0,.08333333333333333,0,1545.8333333333333,6645.94045165,0,0,9692.995812500003,9692.995812500003,9656.773785058334,0,0,48.333333333333336,0,0,.6666666666666666,0,2583.3333333333335,735550.4939566669,1.2792042981336627,.492365963917331,0,0,0,0,0,.28867513459481287,0,1037.7988799143673,2653.5556421892406,0,0,4468.333110571455,4468.333110571455,2900.319679072943,0,0,167.43157806499144,0,0,.49236596391733095,0,2642.599730063812,10712.383092251299
5903,,,,,72.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442052.8554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5905,,,,,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5906,,"engineer","F","CH",80.25,1.25,1,.25,0,0,1,0,0,0,720.8333333333334,3772.1864812333333,1522.1726331500001,0,5799.465653175,0,5930.519814566666,4277.29302,0,0,0,.25,0,1522.1726331500001,0,645997.0279125,.45226701686664544,0,.45226701686664544,0,0,0,0,0,0,25.74643252722186,18.390437146703107,2782.672366993585,0,2782.5780904491676,0,49.21909661070686,3.8978893728784794,0,0,0,.45226701686664544,0,2782.672366993585,0,6147.350525788923
5908,,,,,74.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959515.6590800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5910,,"none","M","CH",4.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,,"none","F","CH",5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,,"teacher","F","CH",87.166666667,2.0833333333333335,1,.25,0,0,1,.25,0,0,995.8333333333334,4173.024362041667,1594.8064304833333,0,5591.411989916666,0,5287.492230283334,3996.6055593500005,118.63453490066667,0,0,.25,0,1594.8064304833333,0,180922.1693358333,.6685579234215215,0,.45226701686664544,0,0,0,.45226701686664544,0,0,14.433756729740645,22.85840484948339,2896.6777082363637,0,2896.3820441789458,0,370.520128343958,3.567264824075605,357.5120272234017,0,0,.45226701686664544,0,2896.6777082363637,0,5025.62896611554
5913,,"police","F","CH",60.083333333,2.0833333333333335,1,.08333333333333333,0,1,0,.08333333333333333,0,0,962.5,3571.005453950001,443.2380643083333,0,3025.3861355583335,2582.14807125,4583.998279775001,0,50.492825825000004,0,0,.08333333333333333,0,443.2380643083333,0,40436.340358666675,1.0836246694508316,0,.28867513459481287,0,0,0,.28867513459481287,0,0,422.1831786838935,101.98295980605313,1535.4216944610293,0,1622.1198675999908,763.0843111752436,501.0822437924462,0,174.91227949325187,0,0,.28867513459481287,0,1535.4216944610293,0,2618.824041484003
5914,"no","none","M","CH",16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,,"none","F","CH",3.0833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5916,,"chemist","F","CH",55.333333333,2.5,1,.16666666666666666,0,1,0,0,0,0,862.5,3748.2423990583325,860.3179557916668,0,4622.431310791667,3762.113355000001,4610.742399058333,0,0,0,0,.16666666666666666,0,860.3179557916668,0,310855.37053999986,1,0,.38924947208076144,0,0,0,0,0,0,299.3363872423009,134.88325245576502,2009.4964934959735,0,2095.616737803342,1111.8119526031928,290.4221858098063,0,0,0,0,.38924947208076144,0,2009.4964934959735,0,2576.395619702613
5917,,"business","F","YU",80.666666667,2.25,1,0,0,0,1,.08333333333333333,0,0,604.1666666666666,2915.9512641666665,0,0,5270.265,0,4753.079240133332,5270.265,7.9613092986666665,0,0,0,0,0,0,97655.51329000002,.7537783614444091,0,0,0,0,0,.28867513459481287,0,0,14.433756729740645,14.197082204431934,0,0,0,0,53.981452842349455,0,27.578784400122423,0,0,0,0,0,0,0
5918,,"chemist","M","GE",50.666666667,2.6666666666666665,1,0,0,1,0,.25,0,0,1129.1666666666667,3334.5328269416664,0,0,6174.1930250000005,6174.1930250000005,6023.782600825,0,35.0831072125,0,0,0,0,0,0,25547.545457,1.7232808737106582,0,0,0,0,0,.45226701686664544,0,0,608.073834232972,60.08094109750926,0,0,1824.6847921352633,1824.6847921352633,162.8323512718937,0,73.24911512811912,0,0,0,0,0,0,0
5920,,"engineer","M","CH",49.666666667,4.166666666666667,1.0833333333333333,0,0,1,0,.08333333333333333,0,0,1291.6666666666667,3554.8612864333336,0,0,6311.407666666666,6311.407666666666,6266.437463075,0,40.74284326833333,0,0,0,.16666666666666666,0,521.5,76707.904506,1.8504708655481241,.28867513459481287,0,0,0,0,.28867513459481287,0,0,888.0093502101238,1720.108495570981,0,0,1865.2440813752323,1865.2440813752323,1745.920819849932,0,141.13734917113788,0,0,0,.38924947208076144,0,1726.8736069977601,3204.254160841915
5923,,"none","F","IT",7.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5924,,"lawyer","F","CH",41.166666667,4.083333333333333,1.3333333333333333,0,1,1,0,0,.08333333333333333,.08333333333333333,912.5,3807.10150065,0,225,6075.439466666667,5978.7728,5951.268167308334,0,0,48.333333333333336,96.66666666666667,0,.3333333333333333,0,2583.3333333333335,689983.3016466665,1.0836246694508318,.492365963917331,0,0,0,0,0,.28867513459481287,.2886751345948128,473.92222223406316,4505.833338965246,0,0,1754.0715578468037,1767.002578581531,4494.30588832504,0,0,167.43157806499147,334.863156129983,0,.492365963917331,0,4531.271812904655,12348.892724254732
5925,,"chemist","F","CH",75.916666667,1.25,1,0,0,0,1,.4166666666666667,0,0,600,1772.9993237,0,0,3429.6249487500004,0,3635.4010583583336,3429.6249487500004,49.90173466383334,0,0,0,0,0,0,756992.48539,.621581560508061,0,0,0,0,0,.5149286505444373,0,0,0,22.84084069980577,0,0,3.1670351154638685,0,91.9114117218393,3.1670351154638685,94.06435865943196,0,0,0,0,0,0,0
5926,,"chemist","M","YU",63.416666667,2.0833333333333335,1,.16666666666666666,0,1,0,.16666666666666666,0,0,1125,4286.562870158334,1077.1724494666666,0,6869.993233166667,5792.82078375,6880.685313816666,0,31.622443663333332,0,0,.16666666666666666,0,1077.1724494666666,0,533514.1026591667,.7929614610987591,0,.38924947208076144,0,0,0,.38924947208076144,0,0,934.0770846134702,119.22264097505297,2532.960168758145,0,2765.4348720039643,1711.8903792465642,659.083560421867,0,74.14078664792729,0,0,.38924947208076144,0,2532.960168758145,0,4180.575960456919
5927,,"engineer","F","CH",34.166666667,2.1666666666666665,1.0833333333333333,0,1,1,0,0,0,0,512.5,2019.0538372,0,262.5,3231.5698800000005,3231.5698800000005,3464.88717055,0,0,0,0,0,.08333333333333333,0,1683.3333333333333,300018.23007666663,.9374368665610922,.28867513459481287,0,0,0,0,0,0,0,383.2427429188973,5821.907181196861,0,0,955.1076407818738,955.1076407818738,5802.111642528163,0,0,0,0,0,.28867513459481287,0,5831.23771881522,10401.558740997632
5930,,"lawyer","F","CH",46.75,4.25,1,.16666666666666666,2,1,0,.4166666666666667,0,0,1112.5,919.4463281775,872.5075319583333,2161.7704921,5660.355775725001,4787.84824375,5492.691160991667,0,115.64100743791666,0,0,.16666666666666666,0,872.5075319583333,0,56581.33160466666,1.4847711791873706,0,.38924947208076144,0,0,0,.5149286505444373,0,0,693.5170575342103,88.02718369563587,2039.4905734941735,0,2977.628615220061,1414.995627938082,499.0525781161321,0,181.11399321861185,0,0,.38924947208076144,0,2039.4905734941735,0,3444.834483998044
5931,,"none","M","CH",20.583333333,1.4166666666666667,1,0,0,0,1,.08333333333333333,0,0,225,296.50187860416673,0,0,822.0743437499999,0,655.2361476583334,822.0743437499999,12.900935720833333,0,0,0,.08333333333333333,0,796.8712725416667,7171.841452875,.9962049198956218,0,0,0,0,0,.28867513459481287,0,0,69.08492797077575,80.25528918833969,0,0,.9146832891942606,0,48.56351922034707,.9146832891942606,44.6901522673271,0,0,0,.28867513459481287,0,2760.4430622684663,4324.7831191097675
5932,,"business","F","CH",61.25,2.3333333333333335,1,0,0,1,0,.08333333333333333,0,0,675,2463.1964124500005,0,0,3460.8597598833335,3460.8597598833335,4083.7457841250002,0,12.216038345,0,0,0,0,0,0,896,1.4354811251305468,0,0,0,0,0,.28867513459481287,0,0,427.20018726587654,200.2123077870921,0,0,499.40589810960125,499.40589810960125,440.01802243896867,0,42.31759816149924,0,0,0,0,0,0,0
